blockindex	stim	cresp	acc	rt	resp	category	width	angle	ignore	gl	ignore2	stimindex	sub	resp1	resp6	cresp6	cresp1
126	tree9.jpg	6	1	0.671105	6	1	15.613	37.98	-1	1	0	33	105	0	1	1	0
127	tree11.jpg	1	1	0.806453	1	1	27.0394	45.8	-1	1	0	32	105	1	0	0	1
129	tree39.jpg	6	1	0.686701	6	1	51.2882	77.02	-1	1	0	33	105	0	1	1	0
130	tree26.jpg	6	1	0.599161	6	1	47.1702	68.49	-1	1	0	32	105	0	1	1	0
131	tree26.jpg	6	1	0.552693	6	1	46.8833	73.09	-1	1	0	33	105	0	1	1	0
132	tree11.jpg	1	1	0.732132	1	1	45.293	71.33	-1	1	0	33	105	1	0	0	1
133	tree27.jpg	1	1	0.738463	1	1	17.5115	47.29	-1	1	0	32	105	1	0	0	1
134	tree27.jpg	1	1	0.550512	1	1	39.1275	64.4	-1	1	0	33	105	1	0	0	1
135	tree39.jpg	6	1	0.736704	6	1	41.3016	64.48	-1	1	0	34	105	0	1	1	0
1	tree3.jpg	6	0	0	5	0	0	0	0	0	0	1	106	0	0	1	0
2	tree3.jpg	6	0	0.875363	1	2	86.2017	71.29	-1	-1	0	2	106	1	0	1	0
3	tree38.jpg	1	0	1.351668	6	2	67.5998	58.11	-1	-1	0	1	106	0	1	0	1
4	tree38.jpg	1	0	1.445548	6	2	59.83	52.72	-1	-1	0	2	106	0	1	0	1
5	tree5.jpg	1	1	1.791239	1	1	49.3943	77.3	-1	1	0	1	106	1	0	0	1
7	tree38.jpg	1	0	1.779751	6	2	72.3264	64.16	-1	-1	0	3	106	0	1	0	1
8	tree9.jpg	6	0	0	5	0	0	0	0	0	0	1	106	0	0	1	0
9	tree38.jpg	1	1	0.373613	1	1	50.2294	78.74	-1	1	0	4	106	1	0	0	1
10	tree3.jpg	6	0	1.118055	1	2	74.3992	62.29	-1	-1	0	3	106	1	0	1	0
15	tree34.jpg	1	1	1.119133	1	1	38.0277	62.61	-1	1	0	1	106	1	0	0	1
16	tree38.jpg	1	0	0.949771	6	2	68.6564	54.96	-1	-1	0	5	106	0	1	0	1
17	tree34.jpg	1	1	1.545359	1	1	38.6062	68.14	-1	1	0	2	106	1	0	0	1
18	tree3.jpg	6	1	1.490704	6	1	46.9278	76.7	-1	1	0	4	106	0	1	1	0
19	tree34.jpg	1	0	1.824242	6	2	68.0566	57.83	-1	-1	0	3	106	0	1	0	1
20	tree34.jpg	1	1	0.738126	1	1	46.9464	69.52	-1	1	0	4	106	1	0	0	1
21	tree7.jpg	6	1	1.124152	6	1	64.036	89.29	-1	1	0	1	106	0	1	1	0
22	tree5.jpg	1	1	1.11619	1	1	12.1348	39.6	-1	1	0	2	106	1	0	0	1
23	tree5.jpg	1	1	0.836903	1	1	61.4385	89.96	-1	1	0	3	106	1	0	0	1
26	tree9.jpg	6	1	1.005451	6	1	31.8807	64.76	-1	1	0	2	106	0	1	1	0
27	tree9.jpg	6	1	0.904734	6	1	71.0077	94.43	-1	1	0	3	106	0	1	1	0
28	tree7.jpg	6	0	0.982382	1	2	63.6154	55.37	-1	-1	0	2	106	1	0	1	0
29	tree7.jpg	6	1	1.515131	6	1	33.9159	54.07	-1	1	0	3	106	0	1	1	0
30	tree3.jpg	6	0	1.3731	1	2	55.1388	40.86	-1	-1	0	5	106	1	0	1	0
31	tree7.jpg	6	1	1.576784	6	1	70.9327	95.72	-1	1	0	4	106	0	1	1	0
32	tree9.jpg	6	0	1.726888	1	2	59.2293	48.67	-1	-1	0	4	106	1	0	1	0
33	tree38.jpg	1	0	1.692043	6	2	70.957	65.28	-1	-1	0	6	106	0	1	0	1
34	tree9.jpg	6	0	1.054646	1	2	60.8297	48.39	-1	-1	0	5	106	1	0	1	0
35	tree9.jpg	6	1	0.774531	6	1	63.7273	91.53	-1	1	0	6	106	0	1	1	0
36	tree5.jpg	1	1	1.095137	1	1	58.0366	83.18	-1	1	0	4	106	1	0	0	1
38	tree34.jpg	1	0	1.435807	6	2	45.1312	37.45	-1	-1	0	5	106	0	1	0	1
39	tree7.jpg	6	1	1.481821	6	1	32.3937	60.59	-1	1	0	5	106	0	1	1	0
40	tree3.jpg	6	0	1.214346	1	2	63.4066	53.56	-1	-1	0	6	106	1	0	1	0
41	tree9.jpg	6	1	1.582363	6	1	54.0608	80.95	-1	1	0	7	106	0	1	1	0
42	tree9.jpg	6	0	1.433852	1	2	67.8653	60.93	-1	-1	0	8	106	1	0	1	0
44	tree38.jpg	1	0	1.243555	6	2	30.5997	21.33	-1	-1	0	7	106	0	1	0	1
45	tree7.jpg	6	1	0.990828	6	1	25.2171	50.84	-1	1	0	6	106	0	1	1	0
48	tree5.jpg	1	1	1.133274	1	1	19.9132	45.69	-1	1	0	5	106	1	0	0	1
49	tree34.jpg	1	0	1.435344	6	2	77.9987	69.3	-1	-1	0	6	106	0	1	0	1
50	tree5.jpg	1	1	0.869754	1	1	50.0105	81.63	-1	1	0	6	106	1	0	0	1
51	tree5.jpg	1	1	1.184945	1	1	19.3972	51.9	-1	1	0	7	106	1	0	0	1
52	tree34.jpg	1	0	1.536699	6	2	65.6923	54.62	-1	-1	0	7	106	0	1	0	1
53	tree3.jpg	6	1	1.292708	6	1	29.8835	49.38	-1	1	0	7	106	0	1	1	0
56	tree34.jpg	1	1	1.418943	1	1	16.8704	41.74	-1	1	0	8	106	1	0	0	1
57	tree34.jpg	1	1	1.011385	1	1	43.8909	64.21	-1	1	0	9	106	1	0	0	1
58	tree9.jpg	6	1	0.932121	6	1	64.2469	95.05	-1	1	0	9	106	0	1	1	0
59	tree9.jpg	6	1	0.894293	6	1	33.9995	60.31	-1	1	0	10	106	0	1	1	0
60	tree5.jpg	1	1	0.900974	1	1	16.9576	40.69	-1	1	0	8	106	1	0	0	1
61	tree9.jpg	6	1	1.064774	6	1	50.5153	77.75	-1	1	0	11	106	0	1	1	0
65	tree5.jpg	1	1	1.120875	1	1	62.7148	88.5	-1	1	0	9	106	1	0	0	1
66	tree5.jpg	1	1	1.129976	1	1	34.0411	58.67	-1	1	0	10	106	1	0	0	1
67	tree34.jpg	1	0	1.066324	6	2	58.3946	49.06	-1	-1	0	10	106	0	1	0	1
72	tree38.jpg	1	1	1.762315	1	1	46.8833	73.09	-1	1	0	8	106	1	0	0	1
73	tree5.jpg	1	1	0.828074	1	1	38.0152	71.67	-1	1	0	11	106	1	0	0	1
74	tree38.jpg	1	0	0.815486	6	2	62.3103	51.61	-1	-1	0	9	106	0	1	0	1
75	tree34.jpg	1	0	1.089972	6	2	52.9513	44.87	-1	-1	0	11	106	0	1	0	1
76	tree5.jpg	1	1	0.789596	1	1	38.4109	71.32	-1	1	0	12	106	1	0	0	1
77	tree38.jpg	1	1	0.981025	1	1	24.8065	51.6	-1	1	0	10	106	1	0	0	1
82	tree7.jpg	6	1	1.532004	6	1	66.4338	93.63	-1	1	0	7	106	0	1	1	0
83	tree7.jpg	6	0	1.149082	1	2	68.1479	61.14	-1	-1	0	8	106	1	0	1	0
84	tree38.jpg	1	1	1.424476	1	1	13.6307	41.59	-1	1	0	11	106	1	0	0	1
85	tree9.jpg	6	1	1.0475	6	1	28.0514	51.25	-1	1	0	12	106	0	1	1	0
86	tree34.jpg	1	0	1.156326	6	2	64.6412	59.42	-1	-1	0	12	106	0	1	0	1
87	tree34.jpg	1	1	0.754483	1	1	70.5276	98.45	-1	1	0	13	106	1	0	0	1
88	tree3.jpg	6	1	1.357312	6	1	10.7928	44.2	-1	1	0	8	106	0	1	1	0
90	tree7.jpg	6	0	1.543068	1	2	56.1004	38.39	-1	-1	0	9	106	1	0	1	0
91	tree7.jpg	6	1	1.113647	6	1	52.0498	81.55	-1	1	0	10	106	0	1	1	0
92	tree3.jpg	6	1	1.79339	6	1	25.2976	55.43	-1	1	0	9	106	0	1	1	0
93	tree3.jpg	6	1	0.900903	6	1	45.4946	67.9	-1	1	0	10	106	0	1	1	0
95	tree5.jpg	1	1	0.777446	1	1	26.5458	52.82	-1	1	0	13	106	1	0	0	1
96	tree3.jpg	6	1	1.35383	6	1	51.144	75.73	-1	1	0	11	106	0	1	1	0
97	tree34.jpg	1	0	1.202082	6	2	60.9924	61.14	-1	-1	0	14	106	0	1	0	1
98	tree7.jpg	6	1	1.427755	6	1	20.3108	50.27	-1	1	0	11	106	0	1	1	0
99	tree7.jpg	6	1	0.771745	6	1	41.8451	68.76	-1	1	0	12	106	0	1	1	0
101	tree38.jpg	1	1	0.787446	1	1	31.7498	57.65	-1	1	0	12	106	1	0	0	1
102	tree5.jpg	1	1	0.772769	1	1	8.3169	35.07	-1	1	0	14	106	1	0	0	1
106	tree3.jpg	6	1	1.334951	6	1	18.4037	44.05	-1	1	0	12	106	0	1	1	0
107	tree9.jpg	6	1	0.989734	6	1	46.0591	72.48	-1	1	0	13	106	0	1	1	0
108	tree9.jpg	6	1	0.675274	6	1	35.8341	63.86	-1	1	0	14	106	0	1	1	0
110	tree34.jpg	1	0	0.909551	6	2	72.6268	58.68	-1	-1	0	15	106	0	1	0	1
112	tree38.jpg	1	1	0.946962	1	1	45.9136	67.38	-1	1	0	13	106	1	0	0	1
113	tree38.jpg	1	1	0.896987	1	1	38.41	62.15	-1	1	0	14	106	1	0	0	1
114	tree38.jpg	1	1	0.913161	1	1	68.3753	94.64	-1	1	0	15	106	1	0	0	1
115	tree7.jpg	6	1	0.845777	6	1	35.4022	67.14	-1	1	0	13	106	0	1	1	0
116	tree7.jpg	6	1	0.912104	6	1	60.6834	91.27	-1	1	0	14	106	0	1	1	0
117	tree9.jpg	6	1	0.909418	6	1	36.456	63.7	-1	1	0	15	106	0	1	1	0
119	tree3.jpg	6	1	1.339063	6	1	40.9071	60.05	-1	1	0	13	106	0	1	1	0
123	tree38.jpg	1	0	0	5	0	0	0	0	0	0	16	106	0	0	0	1
124	tree38.jpg	1	0	1.096475	6	2	44.2409	40.92	-1	-1	0	17	106	0	1	0	1
127	tree9.jpg	6	1	0.872977	6	1	64.5378	94.6	-1	1	0	16	106	0	1	1	0
128	tree3.jpg	6	1	1.531332	6	1	32.4624	51.38	-1	1	0	14	106	0	1	1	0
129	tree5.jpg	1	1	0.697128	1	1	26.1226	50.33	-1	1	0	15	106	1	0	0	1
130	tree5.jpg	1	1	0.563512	1	1	35.035	59.41	-1	1	0	16	106	1	0	0	1
131	tree9.jpg	6	1	0.765438	6	1	10.655	35.92	-1	1	0	17	106	0	1	1	0
132	tree38.jpg	1	1	1.126053	1	1	14.2627	34.97	-1	1	0	18	106	1	0	0	1
133	tree38.jpg	1	1	0.688762	1	1	40.2853	69.24	-1	1	0	19	106	1	0	0	1
134	tree3.jpg	6	1	1.216674	6	1	68.3436	100.41	-1	1	0	15	106	0	1	1	0
135	tree3.jpg	6	0	0.852383	1	2	63.0976	48.94	-1	-1	0	16	106	1	0	1	0
1	tree3.jpg	6	1	1.590814	6	1	40.0563	71	-1	1	0	17	106	0	1	1	0
2	tree34.jpg	1	0	1.241415	6	2	83.3	73.97	-1	-1	0	16	106	0	1	0	1
3	tree38.jpg	1	1	0.989305	1	1	32.0907	67.01	-1	1	0	20	106	1	0	0	1
5	tree5.jpg	1	1	0.919121	1	1	33.135	60.43	-1	1	0	17	106	1	0	0	1
7	tree7.jpg	6	1	0.828182	6	1	53.9573	89.62	-1	1	0	15	106	0	1	1	0
8	tree7.jpg	6	1	1.273211	6	1	56.4374	87.53	-1	1	0	16	106	0	1	1	0
9	tree34.jpg	1	0	1.371376	6	2	44.6629	41.17	-1	-1	0	17	106	0	1	0	1
10	tree34.jpg	1	1	1.387247	1	1	8.9953	42.36	-1	1	0	18	106	1	0	0	1
11	tree38.jpg	1	1	1.056112	1	1	49.2636	72.74	-1	1	0	21	106	1	0	0	1
12	tree9.jpg	6	1	1.020442	6	1	45.293	71.33	-1	1	0	18	106	0	1	1	0
13	tree3.jpg	6	0	1.09038	1	2	52.7822	43.18	-1	-1	0	18	106	1	0	1	0
14	tree3.jpg	6	1	0.859783	6	1	48.2305	72.34	-1	1	0	19	106	0	1	1	0
15	tree3.jpg	6	0	1.359959	1	2	57.7656	43.76	-1	-1	0	20	106	1	0	1	0
16	tree5.jpg	1	1	0.886276	1	1	33.5236	64.1	-1	1	0	18	106	1	0	0	1
17	tree3.jpg	6	1	1.476687	6	1	30.8635	52.69	-1	1	0	21	106	0	1	1	0
18	tree3.jpg	6	1	0.974307	6	1	32.5971	59.49	-1	1	0	22	106	0	1	1	0
20	tree9.jpg	6	1	1.089454	6	1	45.4312	68.75	-1	1	0	19	106	0	1	1	0
23	tree5.jpg	1	1	0.966639	1	1	57.7581	83.88	-1	1	0	19	106	1	0	0	1
24	tree34.jpg	1	0	1.026124	6	2	47.2738	37.93	-1	-1	0	19	106	0	1	0	1
25	tree5.jpg	1	0	1.15982	6	2	32.3874	28.46	-1	-1	0	20	106	0	1	0	1
27	tree7.jpg	6	0	1.009805	1	2	81.5384	67.84	-1	-1	0	17	106	1	0	1	0
28	tree38.jpg	1	0	1.187263	6	2	80.9193	67.4	-1	-1	0	22	106	0	1	0	1
29	tree7.jpg	6	1	1.176364	6	1	79.0734	106.46	-1	1	0	18	106	0	1	1	0
30	tree7.jpg	6	1	0.722619	6	1	40.1108	67.94	-1	1	0	19	106	0	1	1	0
31	tree5.jpg	1	1	1.508837	1	1	43.0854	69.38	-1	1	0	21	106	1	0	0	1
32	tree38.jpg	1	1	0.967712	1	1	45.3366	73.66	-1	1	0	23	106	1	0	0	1
34	tree5.jpg	1	1	1.345277	1	1	15.613	37.98	-1	1	0	22	106	1	0	0	1
35	tree5.jpg	1	1	0.595562	1	1	24.7059	50.53	-1	1	0	23	106	1	0	0	1
36	tree5.jpg	1	1	0.701606	1	1	25.1622	47.63	-1	1	0	24	106	1	0	0	1
37	tree3.jpg	6	1	1.260331	6	1	41.2181	61.42	-1	1	0	23	106	0	1	1	0
38	tree3.jpg	6	1	0.658598	6	1	24.1506	51.25	-1	1	0	24	106	0	1	1	0
39	tree7.jpg	6	1	0.918938	6	1	40.6017	64.45	-1	1	0	20	106	0	1	1	0
40	tree5.jpg	1	1	0.909052	1	1	31.5752	60.07	-1	1	0	25	106	1	0	0	1
41	tree7.jpg	6	1	0.495247	6	1	45.0605	70.26	-1	1	0	21	106	0	1	1	0
43	tree34.jpg	1	0	1.352683	6	2	88.4728	78.1	-1	-1	0	20	106	0	1	0	1
44	tree34.jpg	1	1	0.460551	1	1	37.998	59.31	-1	1	0	21	106	1	0	0	1
45	tree7.jpg	6	1	1.019182	6	1	20.8836	56.16	-1	1	0	22	106	0	1	1	0
49	tree9.jpg	6	1	1.01292	6	1	41.3016	64.48	-1	1	0	20	106	0	1	1	0
50	tree9.jpg	6	1	0.550655	6	1	37.4821	56.49	-1	1	0	21	106	0	1	1	0
51	tree9.jpg	6	1	0.804902	6	1	6.6437	30.57	-1	1	0	22	106	0	1	1	0
52	tree7.jpg	6	1	0.905519	6	1	39.9098	69.64	-1	1	0	23	106	0	1	1	0
53	tree9.jpg	6	1	0.844349	6	1	23.3101	50.51	-1	1	0	23	106	0	1	1	0
54	tree5.jpg	1	1	0.735032	1	1	39.7285	62.9	-1	1	0	26	106	1	0	0	1
55	tree7.jpg	6	1	0.820737	6	1	55.4622	83.87	-1	1	0	24	106	0	1	1	0
56	tree34.jpg	1	0	1.259827	6	2	57.9974	40.21	-1	-1	0	22	106	0	1	0	1
57	tree34.jpg	1	1	0.567793	1	1	34.1932	65.29	-1	1	0	23	106	1	0	0	1
59	tree3.jpg	6	0	0.616311	1	2	78.9556	72.4	-1	-1	0	25	106	1	0	1	0
61	tree9.jpg	6	1	0.818095	6	1	54.1167	80.05	-1	1	0	24	106	0	1	1	0
62	tree34.jpg	1	0	1.294395	6	2	54.852	50.75	-1	-1	0	24	106	0	1	0	1
63	tree9.jpg	6	1	0.648078	6	1	44.2621	70.25	-1	1	0	25	106	0	1	1	0
64	tree38.jpg	1	1	0.964402	1	1	18.6775	57.31	-1	1	0	24	106	1	0	0	1
65	tree3.jpg	6	1	0.709351	6	1	61.1958	89.9	-1	1	0	26	106	0	1	1	0
66	tree38.jpg	1	1	0.784358	1	1	20.4873	43.89	-1	1	0	25	106	1	0	0	1
67	tree38.jpg	1	1	0.590135	1	1	27.7609	53.41	-1	1	0	26	106	1	0	0	1
68	tree38.jpg	1	1	0.661399	1	1	47.1702	68.49	-1	1	0	27	106	1	0	0	1
70	tree34.jpg	1	0	1.393062	6	2	35.6375	17.61	-1	-1	0	25	106	0	1	0	1
71	tree34.jpg	1	0	0.622015	6	2	72.2148	53.32	-1	-1	0	26	106	0	1	0	1
72	tree5.jpg	1	1	0.949964	1	1	48.0659	74.42	-1	1	0	27	106	1	0	0	1
74	tree7.jpg	6	1	1.043625	6	1	19.5854	49.02	-1	1	0	25	106	0	1	1	0
75	tree38.jpg	1	1	0.682344	1	1	57.522	88.4	-1	1	0	28	106	1	0	0	1
77	tree34.jpg	1	0	1.053491	6	2	62.6809	48.43	-1	-1	0	27	106	0	1	0	1
80	tree5.jpg	1	1	0.716893	1	1	51.0367	77.75	-1	1	0	28	106	1	0	0	1
81	tree3.jpg	6	1	1.507267	6	1	26.0576	59.13	-1	1	0	27	106	0	1	1	0
82	tree7.jpg	6	1	0.854987	6	1	45.9811	82.59	-1	1	0	26	106	0	1	1	0
83	tree34.jpg	1	0	0.949475	6	2	66.3039	48.89	-1	-1	0	28	106	0	1	0	1
85	tree7.jpg	6	1	1.017253	6	1	21.9928	42.95	-1	1	0	27	106	0	1	1	0
88	tree3.jpg	6	1	0.992024	6	1	62.5888	85.52	-1	1	0	28	106	0	1	1	0
89	tree5.jpg	1	1	0.771074	1	1	49.4248	81.23	-1	1	0	29	106	1	0	0	1
90	tree7.jpg	6	1	0.669963	6	1	21.4584	47.84	-1	1	0	28	106	0	1	1	0
92	tree9.jpg	6	1	0.79969	6	1	37.637	59.91	-1	1	0	26	106	0	1	1	0
93	tree9.jpg	6	1	0.646714	6	1	36.2031	66.75	-1	1	0	27	106	0	1	1	0
95	tree34.jpg	1	0	0.909181	6	2	85.3318	76.81	-1	-1	0	29	106	0	1	0	1
96	tree34.jpg	1	0	0.944944	6	2	65.6688	55.64	-1	-1	0	30	106	0	1	0	1
97	tree9.jpg	6	1	0.720216	6	1	56.5985	75.13	-1	1	0	28	106	0	1	1	0
98	tree34.jpg	1	1	0.636123	1	1	1	34.01	-1	1	0	31	106	1	0	0	1
100	tree3.jpg	6	1	1.119228	6	1	50.6175	76.52	-1	1	0	29	106	0	1	1	0
101	tree38.jpg	1	1	0.61281	1	1	28.0956	59.2	-1	1	0	29	106	1	0	0	1
102	tree3.jpg	6	1	0.925144	6	1	40.4538	64.66	-1	1	0	30	106	0	1	1	0
103	tree9.jpg	6	1	0.947615	6	1	47.1198	70.93	-1	1	0	29	106	0	1	1	0
106	tree7.jpg	6	1	1.055461	6	1	48.3904	71.52	-1	1	0	29	106	0	1	1	0
109	tree3.jpg	6	1	1.113572	6	1	40.0659	68.2	-1	1	0	31	106	0	1	1	0
110	tree7.jpg	6	1	0.806548	6	1	33.6888	63.56	-1	1	0	30	106	0	1	1	0
111	tree9.jpg	6	1	0.701984	6	1	70.9105	93.21	-1	1	0	30	106	0	1	1	0
112	tree3.jpg	6	0	1.800766	1	2	75.7934	70.76	-1	-1	0	32	106	1	0	1	0
113	tree38.jpg	1	1	0.75496	1	1	49.475	79.17	-1	1	0	30	106	1	0	0	1
115	tree7.jpg	6	1	0.893042	6	1	6.3148	33.13	-1	1	0	31	106	0	1	1	0
116	tree34.jpg	1	0	1.302294	6	2	33.2291	17.57	-1	-1	0	32	106	0	1	0	1
119	tree38.jpg	1	1	0.919316	1	1	43.8503	69.14	-1	1	0	31	106	1	0	0	1
121	tree34.jpg	1	0	0.633238	6	2	51.5887	45.56	-1	-1	0	33	106	0	1	0	1
122	tree9.jpg	6	1	0.773071	6	1	31.4482	59.41	-1	1	0	31	106	0	1	1	0
123	tree5.jpg	1	1	0.646822	1	1	31.663	52.22	-1	1	0	30	106	1	0	0	1
124	tree5.jpg	1	1	0.884807	1	1	50.7082	79.27	-1	1	0	31	106	1	0	0	1
125	tree9.jpg	6	1	0.724799	6	1	46.0243	76.76	-1	1	0	32	106	0	1	1	0
126	tree3.jpg	6	1	0.937566	6	1	61.3159	90.96	-1	1	0	33	106	0	1	1	0
127	tree5.jpg	1	1	0.666121	1	1	55.4575	88.62	-1	1	0	32	106	1	0	0	1
129	tree9.jpg	6	1	0.700229	6	1	24.6767	54.07	-1	1	0	33	106	0	1	1	0
130	tree7.jpg	6	1	0.889708	6	1	40.1362	63.88	-1	1	0	32	106	0	1	1	0
131	tree7.jpg	6	1	0.578911	6	1	20.7019	43.62	-1	1	0	33	106	0	1	1	0
132	tree5.jpg	1	1	0.689642	1	1	40.468	60.69	-1	1	0	33	106	1	0	0	1
133	tree38.jpg	1	1	0.676216	1	1	51.2882	77.02	-1	1	0	32	106	1	0	0	1
134	tree38.jpg	1	1	0.619693	1	1	45.5946	65.42	-1	1	0	33	106	1	0	0	1
135	tree9.jpg	6	1	0.689348	6	1	35.3312	68.44	-1	1	0	34	106	0	1	1	0
1	tree35.jpg	1	1	1.532542	1	1	13.1511	46.17	-1	1	0	1	107	1	0	0	1
2	tree35.jpg	1	0	0	5	0	0	0	0	0	0	2	107	0	0	0	1
3	tree30.jpg	6	1	1.237283	6	1	28.0956	59.2	-1	1	0	1	107	0	1	1	0
4	tree30.jpg	6	0	1.137234	1	2	77.5347	67.07	-1	-1	0	2	107	1	0	1	0
5	tree21.jpg	6	0	1.444185	1	2	39.0454	33.41	-1	-1	0	1	107	1	0	1	0
7	tree30.jpg	6	1	1.276506	6	1	33.3184	64.14	-1	1	0	3	107	0	1	1	0
8	tree6.jpg	1	1	1.199165	1	1	27.6359	50.51	-1	1	0	1	107	1	0	0	1
9	tree30.jpg	6	1	0.99123	6	1	17.8844	50.45	-1	1	0	4	107	0	1	1	0
10	tree35.jpg	1	1	1.496573	1	1	39.1275	64.4	-1	1	0	3	107	1	0	0	1
15	tree22.jpg	6	0	1.339529	1	2	83.6248	69.7	-1	-1	0	1	107	1	0	1	0
16	tree30.jpg	6	1	1.671869	6	1	38.0277	62.61	-1	1	0	5	107	0	1	1	0
17	tree22.jpg	6	1	1.531383	6	1	55.4622	83.87	-1	1	0	2	107	0	1	1	0
18	tree35.jpg	1	1	1.65649	1	1	36.456	63.7	-1	1	0	4	107	1	0	0	1
19	tree22.jpg	6	1	1.151125	6	1	41.3016	64.48	-1	1	0	3	107	0	1	1	0
20	tree22.jpg	6	1	1.443229	6	1	42.2403	65.4	-1	1	0	4	107	0	1	1	0
21	tree34.jpg	1	1	1.442413	1	1	52.2033	84.3	-1	1	0	1	107	1	0	0	1
22	tree21.jpg	6	0	1.286879	1	2	55.1388	40.86	-1	-1	0	2	107	1	0	1	0
23	tree21.jpg	6	1	1.308833	6	1	70.5276	98.45	-1	1	0	3	107	0	1	1	0
26	tree6.jpg	1	0	1.152389	6	2	64.7096	59.35	-1	-1	0	2	107	0	1	0	1
27	tree6.jpg	1	1	1.377219	1	1	46.6102	74.17	-1	1	0	3	107	1	0	0	1
28	tree34.jpg	1	1	1.395303	1	1	50.5198	74.7	-1	1	0	2	107	1	0	0	1
29	tree34.jpg	1	0	1.582722	6	2	56.837	49.99	-1	-1	0	3	107	0	1	0	1
30	tree35.jpg	1	0	1.442786	6	2	35.4877	32.41	-1	-1	0	5	107	0	1	0	1
31	tree34.jpg	1	1	1.378528	1	1	37.7828	69.64	-1	1	0	4	107	1	0	0	1
32	tree6.jpg	1	1	1.157874	1	1	37.0033	56.68	-1	1	0	4	107	1	0	0	1
33	tree30.jpg	6	1	1.486937	6	1	5.2858	38.36	-1	1	0	6	107	0	1	1	0
34	tree6.jpg	1	1	1.362216	1	1	35.996	58.61	-1	1	0	5	107	1	0	0	1
35	tree6.jpg	1	1	1.169236	1	1	76.7801	96.95	-1	1	0	6	107	1	0	0	1
36	tree21.jpg	6	1	1.010546	6	1	54.0608	80.95	-1	1	0	4	107	0	1	1	0
38	tree22.jpg	6	0	1.197194	1	2	87.9813	77.11	-1	-1	0	5	107	1	0	1	0
39	tree34.jpg	1	0	0.852177	6	2	60.8297	48.39	-1	-1	0	5	107	0	1	0	1
40	tree35.jpg	1	0	1.202296	6	2	58.3022	54.23	-1	-1	0	6	107	0	1	0	1
41	tree6.jpg	1	1	1.222416	1	1	21.9928	42.95	-1	1	0	7	107	1	0	0	1
42	tree6.jpg	1	0	0.917688	6	2	88.8364	86.17	-1	-1	0	8	107	0	1	0	1
44	tree30.jpg	6	0	0.844678	1	2	47.7029	36.71	-1	-1	0	7	107	1	0	1	0
45	tree34.jpg	1	1	0.937911	1	1	10.7928	44.2	-1	1	0	6	107	1	0	0	1
48	tree21.jpg	6	1	0.656373	6	1	43.8503	69.14	-1	1	0	5	107	0	1	1	0
49	tree22.jpg	6	0	0.889603	1	2	75.8809	65.11	-1	-1	0	6	107	1	0	1	0
50	tree21.jpg	6	0	0.836906	1	2	68.3297	54.69	-1	-1	0	6	107	1	0	1	0
51	tree21.jpg	6	1	0.623299	6	1	22.9459	51.96	-1	1	0	7	107	0	1	1	0
52	tree22.jpg	6	0	0.846403	1	2	67.1665	51.86	-1	-1	0	7	107	1	0	1	0
53	tree35.jpg	1	0	1.049604	6	2	63.9805	63.31	-1	-1	0	7	107	0	1	0	1
56	tree22.jpg	6	0	1.045704	1	2	68.6564	54.96	-1	-1	0	8	107	1	0	1	0
57	tree22.jpg	6	1	1.405657	6	1	55.6743	83.26	-1	1	0	9	107	0	1	1	0
58	tree6.jpg	1	1	0.977695	1	1	12.1348	39.6	-1	1	0	9	107	1	0	0	1
59	tree6.jpg	1	1	0.630857	1	1	50.2294	78.74	-1	1	0	10	107	1	0	0	1
60	tree21.jpg	6	1	0.98448	6	1	46.9464	69.52	-1	1	0	8	107	0	1	1	0
61	tree6.jpg	1	1	1.145616	1	1	51.448	76.16	-1	1	0	11	107	1	0	0	1
65	tree21.jpg	6	1	0.808459	6	1	61.29	85.47	-1	1	0	9	107	0	1	1	0
66	tree21.jpg	6	1	0.988516	6	1	31.4422	62.06	-1	1	0	10	107	0	1	1	0
67	tree22.jpg	6	0	1.300252	1	2	60.7824	45.56	-1	-1	0	10	107	1	0	1	0
72	tree30.jpg	6	0	0.887341	1	2	87.741	78.97	-1	-1	0	8	107	1	0	1	0
73	tree21.jpg	6	1	0.794251	6	1	34.8669	64.96	-1	1	0	11	107	0	1	1	0
74	tree30.jpg	6	0	1.120337	1	2	45.1312	37.45	-1	-1	0	9	107	1	0	1	0
75	tree22.jpg	6	1	1.081777	6	1	40.0563	71	-1	1	0	11	107	0	1	1	0
76	tree21.jpg	6	0	1.935804	1	2	74.2628	65.64	-1	-1	0	12	107	1	0	1	0
77	tree30.jpg	6	1	1.637633	6	1	33.5236	64.1	-1	1	0	10	107	0	1	1	0
82	tree34.jpg	1	0	1.135792	6	2	49.5207	32.2	-1	-1	0	7	107	0	1	0	1
83	tree34.jpg	1	1	1.483416	1	1	36.3044	66.27	-1	1	0	8	107	1	0	0	1
84	tree30.jpg	6	0	0	5	0	0	0	0	0	0	11	107	0	0	1	0
85	tree6.jpg	1	1	1.152522	1	1	61.4385	89.96	-1	1	0	12	107	1	0	0	1
86	tree22.jpg	6	1	1.0412	6	1	58.0366	83.18	-1	1	0	12	107	0	1	1	0
87	tree22.jpg	6	0	1.380879	1	2	46.4397	32.85	-1	-1	0	13	107	1	0	1	0
88	tree35.jpg	1	0	1.507755	6	2	54.312	40.61	-1	-1	0	8	107	0	1	0	1
90	tree34.jpg	1	1	0.925836	1	1	55.7939	74.31	-1	1	0	9	107	1	0	0	1
